embedder,labelling,k,granted_fraction,n_labels_granted,mechanism,bucket,metric,mean,lo,hi,draws
qwen3-emb-4b,addressee,5,0.9,6,post,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,addressee,5,0.9,6,post,unanswerable,recall,0.04849238264724276,0.0,0.125,40
qwen3-emb-4b,addressee,5,0.9,6,pre,all,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,addressee,5,0.9,6,pre,all,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,addressee,5,0.9,6,pre,all,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,addressee,5,0.9,6,pre,all,recall,0.6394225,0.29616666666666663,0.7173999999999999,40
qwen3-emb-4b,addressee,5,0.9,6,pre,answerable,any_hit,0.7972542847713083,0.7843551797040169,0.8604651162790697,40
qwen3-emb-4b,addressee,5,0.9,6,pre,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,addressee,5,0.9,6,pre,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,addressee,5,0.9,6,pre,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,addressee,5,0.9,6,pre,answerable,recall,0.735134180210124,0.7153629316420014,0.8255813953488372,40
qwen3-emb-4b,addressee,5,0.9,6,pre,unanswerable,any_hit,0.10651494806803272,0.0,0.25,40
qwen3-emb-4b,addressee,5,0.9,6,pre,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,addressee,5,0.9,6,pre,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,addressee,5,0.9,6,pre,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,addressee,5,0.9,6,pre,unanswerable,recall,0.049389082790714786,0.0,0.125,40
qwen3-emb-8b,compartment,5,0.1,4,_policy,all,answerable_rate,0.0786,0.013800000000000002,0.17484999999999995,40
qwen3-emb-8b,compartment,5,0.1,4,_policy,all,authorized_passages,0.08887373193974793,0.013808407623731941,0.21041730710113735,40
qwen3-emb-8b,compartment,5,0.1,4,_q,answerable,n,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.1,4,_q,unanswerable,n,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.1,4,none,all,authorized,0.0368,0.002,0.10469999999999996,40
qwen3-emb-8b,compartment,5,0.1,4,none,all,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.1,4,none,all,leaked,4.567,4.041099999999999,4.9321,40
qwen3-emb-8b,compartment,5,0.1,4,none,all,recall,0.7245666666666666,0.7245666666666666,0.7245666666666666,40
qwen3-emb-8b,compartment,5,0.1,4,none,answerable,any_hit,0.8412039843008767,0.6642857142857143,1.0,40
qwen3-emb-8b,compartment,5,0.1,4,none,answerable,authorized,0.39279222443560535,0.05735294117647059,0.6231818181818181,40
qwen3-emb-8b,compartment,5,0.1,4,none,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.1,4,none,answerable,leaked,1.4564866881131566,0.8001420454545454,2.2255952380952375,40
qwen3-emb-8b,compartment,5,0.1,4,none,answerable,recall,0.7896376530114633,0.6185825892857143,0.9342647058823529,40
qwen3-emb-8b,compartment,5,0.1,4,none,unanswerable,any_hit,0.7924942946666677,0.7820153399564576,0.8046539313399779,40
qwen3-emb-8b,compartment,5,0.1,4,none,unanswerable,authorized,0.00338932838302395,0.0,0.011452699119736964,40
qwen3-emb-8b,compartment,5,0.1,4,none,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.1,4,none,unanswerable,leaked,4.838840290441949,4.669853984813002,4.964910940669371,40
qwen3-emb-8b,compartment,5,0.1,4,none,unanswerable,recall,0.7192423025345382,0.7043897035341707,0.7317699215900801,40
qwen3-emb-8b,compartment,5,0.1,4,part,all,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.1,4,part,all,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.1,4,part,all,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.1,4,part,all,recall,0.0665575,0.008933333333333333,0.13917499999999997,40
qwen3-emb-8b,compartment,5,0.1,4,part,answerable,any_hit,0.875562168951534,0.7130952380952381,1.0,40
qwen3-emb-8b,compartment,5,0.1,4,part,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.1,4,part,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.1,4,part,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.1,4,part,answerable,recall,0.8262136447546891,0.6508370535714285,0.966764705882353,40
qwen3-emb-8b,compartment,5,0.1,4,part,unanswerable,any_hit,0.004943000637745621,0.0,0.01123059535285709,40
qwen3-emb-8b,compartment,5,0.1,4,part,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.1,4,part,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.1,4,part,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.1,4,part,unanswerable,recall,0.002038559837891956,0.0,0.004933378526621549,40
qwen3-emb-8b,compartment,5,0.1,4,post,all,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.1,4,post,all,context_size,0.433,0.0679,0.9588999999999998,40
qwen3-emb-8b,compartment,5,0.1,4,post,all,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.1,4,post,all,recall,0.06314083333333334,0.007925,0.13907499999999995,40
qwen3-emb-8b,compartment,5,0.1,4,post,answerable,any_hit,0.8412039843008767,0.6642857142857143,1.0,40
qwen3-emb-8b,compartment,5,0.1,4,post,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.1,4,post,answerable,context_size,3.5435133118868434,2.774404761904762,4.199857954545455,40
qwen3-emb-8b,compartment,5,0.1,4,post,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.1,4,post,answerable,recall,0.7896376530114633,0.6185825892857143,0.9342647058823529,40
qwen3-emb-8b,compartment,5,0.1,4,post,unanswerable,any_hit,0.003748861612788636,0.0,0.00928681913600707,40
qwen3-emb-8b,compartment,5,0.1,4,post,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.1,4,post,unanswerable,context_size,0.16115970955805062,0.0350890593306288,0.3301460151869987,40
qwen3-emb-8b,compartment,5,0.1,4,post,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.1,4,post,unanswerable,recall,0.001566493362546845,0.0,0.004643409568003535,40
qwen3-emb-8b,compartment,5,0.1,4,pre,all,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.1,4,pre,all,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.1,4,pre,all,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.1,4,pre,all,recall,0.0665575,0.008933333333333333,0.13917499999999997,40
qwen3-emb-8b,compartment,5,0.1,4,pre,answerable,any_hit,0.875562168951534,0.7130952380952381,1.0,40
qwen3-emb-8b,compartment,5,0.1,4,pre,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.1,4,pre,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.1,4,pre,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.1,4,pre,answerable,recall,0.8262136447546891,0.6508370535714285,0.966764705882353,40
qwen3-emb-8b,compartment,5,0.1,4,pre,unanswerable,any_hit,0.004943000637745621,0.0,0.01123059535285709,40
qwen3-emb-8b,compartment,5,0.1,4,pre,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.1,4,pre,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.1,4,pre,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.1,4,pre,unanswerable,recall,0.002038559837891956,0.0,0.004933378526621549,40
qwen3-emb-8b,compartment,5,0.25,10,_policy,all,answerable_rate,0.21885000000000004,0.1032,0.37444999999999995,40
qwen3-emb-8b,compartment,5,0.25,10,_policy,all,authorized_passages,0.23293690439594217,0.11446357208730402,0.44249538887181056,40
qwen3-emb-8b,compartment,5,0.25,10,_q,answerable,n,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.25,10,_q,unanswerable,n,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.25,10,none,all,authorized,0.11905000000000002,0.0415,0.23839999999999997,40
qwen3-emb-8b,compartment,5,0.25,10,none,all,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.25,10,none,all,leaked,3.81845,2.9716,4.38465,40
qwen3-emb-8b,compartment,5,0.25,10,none,all,recall,0.7245666666666666,0.7245666666666666,0.7245666666666666,40
qwen3-emb-8b,compartment,5,0.25,10,none,answerable,any_hit,0.808574962195452,0.7322622607655502,0.8850270623366927,40
qwen3-emb-8b,compartment,5,0.25,10,none,answerable,authorized,0.46957178211360784,0.3055555555555556,0.6548367074102368,40
qwen3-emb-8b,compartment,5,0.25,10,none,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.25,10,none,answerable,leaked,1.195196351104674,0.7578304048892284,1.7609937402190925,40
qwen3-emb-8b,compartment,5,0.25,10,none,answerable,recall,0.7519511350504547,0.6635920055821372,0.8492872807017543,40
qwen3-emb-8b,compartment,5,0.25,10,none,unanswerable,any_hit,0.7947856468670335,0.7742568403042372,0.8193581465237166,40
qwen3-emb-8b,compartment,5,0.25,10,none,unanswerable,authorized,0.014619258098836702,0.002602900143991492,0.030914961013645218,40
qwen3-emb-8b,compartment,5,0.25,10,none,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.25,10,none,unanswerable,leaked,4.5579197162947604,4.249691358024691,4.780139427471214,40
qwen3-emb-8b,compartment,5,0.25,10,none,unanswerable,recall,0.7186801875922357,0.6907735436465138,0.7498551954732511,40
qwen3-emb-8b,compartment,5,0.25,10,part,all,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.25,10,part,all,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.25,10,part,all,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.25,10,part,all,recall,0.1743883333333333,0.08024166666666666,0.30069416666666665,40
qwen3-emb-8b,compartment,5,0.25,10,part,answerable,any_hit,0.8282211283441407,0.7702467105263159,0.8854656588279207,40
qwen3-emb-8b,compartment,5,0.25,10,part,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.25,10,part,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.25,10,part,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.25,10,part,answerable,recall,0.7798721445865234,0.7084250398724083,0.8632675438596491,40
qwen3-emb-8b,compartment,5,0.25,10,part,unanswerable,any_hit,0.014821196653298258,0.004653213166144201,0.025691732733798753,40
qwen3-emb-8b,compartment,5,0.25,10,part,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.25,10,part,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.25,10,part,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.25,10,part,unanswerable,recall,0.006449148170574001,0.0017802151153444256,0.011473354566849416,40
qwen3-emb-8b,compartment,5,0.25,10,post,all,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.25,10,post,all,context_size,1.18155,0.61535,2.0284,40
qwen3-emb-8b,compartment,5,0.25,10,post,all,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.25,10,post,all,recall,0.16710916666666664,0.07825,0.29649,40
qwen3-emb-8b,compartment,5,0.25,10,post,answerable,any_hit,0.808574962195452,0.7322622607655502,0.8850270623366927,40
qwen3-emb-8b,compartment,5,0.25,10,post,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.25,10,post,answerable,context_size,3.8048036488953265,3.2390062597809077,4.242169595110771,40
qwen3-emb-8b,compartment,5,0.25,10,post,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.25,10,post,answerable,recall,0.7519511350504547,0.6635920055821372,0.8492872807017543,40
qwen3-emb-8b,compartment,5,0.25,10,post,unanswerable,any_hit,0.012121724560114278,0.004475648017827821,0.021641542710725097,40
qwen3-emb-8b,compartment,5,0.25,10,post,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.25,10,post,unanswerable,context_size,0.4420802837052399,0.219860572528786,0.7503086419753087,40
qwen3-emb-8b,compartment,5,0.25,10,post,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.25,10,post,unanswerable,recall,0.005155745346477392,0.0011633032915360502,0.009369550930085522,40
qwen3-emb-8b,compartment,5,0.25,10,pre,all,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.25,10,pre,all,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.25,10,pre,all,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.25,10,pre,all,recall,0.1743883333333333,0.08024166666666666,0.30069416666666665,40
qwen3-emb-8b,compartment,5,0.25,10,pre,answerable,any_hit,0.8282211283441407,0.7702467105263159,0.8854656588279207,40
qwen3-emb-8b,compartment,5,0.25,10,pre,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.25,10,pre,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.25,10,pre,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.25,10,pre,answerable,recall,0.7798721445865234,0.7084250398724083,0.8632675438596491,40
qwen3-emb-8b,compartment,5,0.25,10,pre,unanswerable,any_hit,0.014821196653298258,0.004653213166144201,0.025691732733798753,40
qwen3-emb-8b,compartment,5,0.25,10,pre,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.25,10,pre,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.25,10,pre,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.25,10,pre,unanswerable,recall,0.006449148170574001,0.0017802151153444256,0.011473354566849416,40
qwen3-emb-8b,compartment,5,0.5,20,_policy,all,answerable_rate,0.45010000000000006,0.26180000000000003,0.64735,40
qwen3-emb-8b,compartment,5,0.5,20,_policy,all,authorized_passages,0.490068782662158,0.28685828466031355,0.6675299723332309,40
qwen3-emb-8b,compartment,5,0.5,20,_q,answerable,n,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.5,20,_q,unanswerable,n,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.5,20,none,all,authorized,0.30175,0.14049999999999999,0.4728499999999998,40
qwen3-emb-8b,compartment,5,0.5,20,none,all,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.5,20,none,all,leaked,2.6225,1.6252,3.6420999999999997,40
qwen3-emb-8b,compartment,5,0.5,20,none,all,recall,0.7245666666666666,0.7245666666666666,0.7245666666666666,40
qwen3-emb-8b,compartment,5,0.5,20,none,answerable,any_hit,0.8023226492881506,0.7722793891367903,0.8451985294117647,40
qwen3-emb-8b,compartment,5,0.5,20,none,answerable,authorized,0.6099718972117831,0.45037012987012986,0.7341165413533834,40
qwen3-emb-8b,compartment,5,0.5,20,none,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.5,20,none,answerable,leaked,0.7949175523457516,0.4847274103987885,1.102208404802744,40
qwen3-emb-8b,compartment,5,0.5,20,none,answerable,recall,0.7439475738348398,0.7040082842415316,0.7937665441176471,40
qwen3-emb-8b,compartment,5,0.5,20,none,unanswerable,any_hit,0.7917884062332319,0.7633193430656934,0.8197622244205767,40
qwen3-emb-8b,compartment,5,0.5,20,none,unanswerable,authorized,0.03871571703897705,0.008351436659803804,0.08820199692780334,40
qwen3-emb-8b,compartment,5,0.5,20,none,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.5,20,none,unanswerable,leaked,4.106121821778307,3.6167334869431644,4.56071522794428,40
qwen3-emb-8b,compartment,5,0.5,20,none,unanswerable,recall,0.7079496287741828,0.6754891689442251,0.7378328896213657,40
qwen3-emb-8b,compartment,5,0.5,20,part,all,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.5,20,part,all,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.5,20,part,all,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.5,20,part,all,recall,0.3488866666666667,0.19547083333333332,0.497075,40
qwen3-emb-8b,compartment,5,0.5,20,part,answerable,any_hit,0.8170703143363127,0.7893740660800266,0.8600073529411765,40
qwen3-emb-8b,compartment,5,0.5,20,part,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.5,20,part,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.5,20,part,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.5,20,part,answerable,recall,0.7625231876815967,0.7313276626107856,0.8102840586341833,40
qwen3-emb-8b,compartment,5,0.5,20,part,unanswerable,any_hit,0.02895455897261139,0.008215567094586412,0.05560207336523126,40
qwen3-emb-8b,compartment,5,0.5,20,part,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.5,20,part,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.5,20,part,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.5,20,part,unanswerable,recall,0.012113975152266476,0.002370744141334625,0.023975691580047292,40
qwen3-emb-8b,compartment,5,0.5,20,post,all,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.5,20,post,all,context_size,2.3775,1.3579,3.3747999999999996,40
qwen3-emb-8b,compartment,5,0.5,20,post,all,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.5,20,post,all,recall,0.3399866666666666,0.1888875,0.49005,40
qwen3-emb-8b,compartment,5,0.5,20,post,answerable,any_hit,0.8023226492881506,0.7722793891367903,0.8451985294117647,40
qwen3-emb-8b,compartment,5,0.5,20,post,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.5,20,post,answerable,context_size,4.205082447654249,3.8977915951972553,4.515272589601212,40
qwen3-emb-8b,compartment,5,0.5,20,post,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.5,20,post,answerable,recall,0.7439475738348398,0.7040082842415316,0.7937665441176471,40
qwen3-emb-8b,compartment,5,0.5,20,post,unanswerable,any_hit,0.02527392194633995,0.008103649068322982,0.05264912280701754,40
qwen3-emb-8b,compartment,5,0.5,20,post,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.5,20,post,unanswerable,context_size,0.8938781782216936,0.43928477205571975,1.3832665130568353,40
qwen3-emb-8b,compartment,5,0.5,20,post,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.5,20,post,unanswerable,recall,0.010544508020084928,0.002370744141334625,0.020949537750385206,40
qwen3-emb-8b,compartment,5,0.5,20,pre,all,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.5,20,pre,all,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.5,20,pre,all,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.5,20,pre,all,recall,0.3488866666666667,0.19547083333333332,0.497075,40
qwen3-emb-8b,compartment,5,0.5,20,pre,answerable,any_hit,0.8170703143363127,0.7893740660800266,0.8600073529411765,40
qwen3-emb-8b,compartment,5,0.5,20,pre,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.5,20,pre,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.5,20,pre,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.5,20,pre,answerable,recall,0.7625231876815967,0.7313276626107856,0.8102840586341833,40
qwen3-emb-8b,compartment,5,0.5,20,pre,unanswerable,any_hit,0.02895455897261139,0.008215567094586412,0.05560207336523126,40
qwen3-emb-8b,compartment,5,0.5,20,pre,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.5,20,pre,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.5,20,pre,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.5,20,pre,unanswerable,recall,0.012113975152266476,0.002370744141334625,0.023975691580047292,40
qwen3-emb-8b,compartment,5,0.75,30,_policy,all,answerable_rate,0.7398,0.5813499999999999,0.89205,40
qwen3-emb-8b,compartment,5,0.75,30,_policy,all,authorized_passages,0.7507051183522903,0.566909391331079,0.9069839379034736,40
qwen3-emb-8b,compartment,5,0.75,30,_q,answerable,n,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.75,30,_q,unanswerable,n,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.75,30,none,all,authorized,0.59765,0.4205,0.8223999999999999,40
qwen3-emb-8b,compartment,5,0.75,30,none,all,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.75,30,none,all,leaked,1.2559,0.49915,1.8960499999999996,40
qwen3-emb-8b,compartment,5,0.75,30,none,all,recall,0.7245666666666666,0.7245666666666666,0.7245666666666666,40
qwen3-emb-8b,compartment,5,0.75,30,none,answerable,any_hit,0.795484887936379,0.7706878263707572,0.8194055822197438,40
qwen3-emb-8b,compartment,5,0.75,30,none,answerable,authorized,0.7784666807974466,0.6668280140987881,0.9106776868209588,40
qwen3-emb-8b,compartment,5,0.75,30,none,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.75,30,none,answerable,leaked,0.39741866731674913,0.13842996659343307,0.63679687122785,40
qwen3-emb-8b,compartment,5,0.75,30,none,answerable,recall,0.7301221249141177,0.6962494884267895,0.7664333895936642,40
qwen3-emb-8b,compartment,5,0.75,30,none,unanswerable,any_hit,0.8007404482237943,0.7251654411764705,0.894804318488529,40
qwen3-emb-8b,compartment,5,0.75,30,none,unanswerable,authorized,0.07512945818250526,0.03567567567567567,0.18423489278752436,40
qwen3-emb-8b,compartment,5,0.75,30,none,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.75,30,none,unanswerable,leaked,3.666430446706336,2.966389318885449,4.118102621483375,40
qwen3-emb-8b,compartment,5,0.75,30,none,unanswerable,recall,0.7082569947747025,0.6376639506646217,0.8081282801019642,40
qwen3-emb-8b,compartment,5,0.75,30,part,all,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.75,30,part,all,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.75,30,part,all,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.75,30,part,all,recall,0.5504241666666666,0.4481708333333333,0.6526541666666668,40
qwen3-emb-8b,compartment,5,0.75,30,part,answerable,any_hit,0.8029346111230421,0.7752470747509912,0.8281690000597455,40
qwen3-emb-8b,compartment,5,0.75,30,part,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.75,30,part,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.75,30,part,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.75,30,part,answerable,recall,0.7377356759606315,0.7070252554556298,0.7751968074336658,40
qwen3-emb-8b,compartment,5,0.75,30,part,unanswerable,any_hit,0.05156012651096924,0.022670203359858532,0.11129385964912279,40
qwen3-emb-8b,compartment,5,0.75,30,part,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.75,30,part,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.75,30,part,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.75,30,part,unanswerable,recall,0.020616151728440935,0.009654067197170645,0.04430961663417803,40
qwen3-emb-8b,compartment,5,0.75,30,post,all,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.75,30,post,all,context_size,3.7440999999999995,3.1039499999999998,4.50085,40
qwen3-emb-8b,compartment,5,0.75,30,post,all,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.75,30,post,all,recall,0.5444825,0.44043499999999997,0.6496541666666666,40
qwen3-emb-8b,compartment,5,0.75,30,post,answerable,any_hit,0.795484887936379,0.7706878263707572,0.8194055822197438,40
qwen3-emb-8b,compartment,5,0.75,30,post,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.75,30,post,answerable,context_size,4.6025813326832505,4.36320312877215,4.861570033406567,40
qwen3-emb-8b,compartment,5,0.75,30,post,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.75,30,post,answerable,recall,0.7301221249141177,0.6962494884267895,0.7664333895936642,40
qwen3-emb-8b,compartment,5,0.75,30,post,unanswerable,any_hit,0.04777384629741468,0.017823977823977825,0.11129385964912279,40
qwen3-emb-8b,compartment,5,0.75,30,post,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.75,30,post,unanswerable,context_size,1.3335695532936642,0.881897378516624,2.033610681114551,40
qwen3-emb-8b,compartment,5,0.75,30,post,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.75,30,post,unanswerable,recall,0.018866583000729718,0.006862439362439362,0.04430961663417803,40
qwen3-emb-8b,compartment,5,0.75,30,pre,all,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.75,30,pre,all,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.75,30,pre,all,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.75,30,pre,all,recall,0.5504241666666666,0.4481708333333333,0.6526541666666668,40
qwen3-emb-8b,compartment,5,0.75,30,pre,answerable,any_hit,0.8029346111230421,0.7752470747509912,0.8281690000597455,40
qwen3-emb-8b,compartment,5,0.75,30,pre,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.75,30,pre,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.75,30,pre,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.75,30,pre,answerable,recall,0.7377356759606315,0.7070252554556298,0.7751968074336658,40
qwen3-emb-8b,compartment,5,0.75,30,pre,unanswerable,any_hit,0.05156012651096924,0.022670203359858532,0.11129385964912279,40
qwen3-emb-8b,compartment,5,0.75,30,pre,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.75,30,pre,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.75,30,pre,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.75,30,pre,unanswerable,recall,0.020616151728440935,0.009654067197170645,0.04430961663417803,40
qwen3-emb-8b,compartment,5,0.9,36,_policy,all,answerable_rate,0.8848499999999999,0.7977500000000001,0.9724499999999999,40
